mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
15.500000000000007,15.500000000000007,15.500000000000007,15.500000000000007,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.5847016300766174,1.9178974770913018,15.073901286661002,0.7591672218520986,2.4989828255865407,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
15.700000000000006,15.700000000000006,15.700000000000006,15.700000000000006,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.5847016300766174,1.9178974770913018,15.073901286661002,0.7591672218520986,2.4989828255865407,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
15.900000000000007,15.900000000000007,15.900000000000007,15.900000000000007,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.5847016300766174,1.9178974770913018,15.073901286661002,0.7591672218520986,2.4989828255865407,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
16.10000000000001,16.10000000000001,16.10000000000001,16.10000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.5847016300766174,1.9178974770913018,15.073901286661002,0.7591672218520986,2.4989828255865407,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
16.300000000000008,16.300000000000008,16.300000000000008,16.300000000000008,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.591723503691168,1.946381669399466,15.073901286661002,0.768047968021319,2.533855449324636,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
16.500000000000007,16.500000000000007,16.500000000000007,16.500000000000007,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.6032258374353361,1.9961130205763946,17.868228787431615,0.7831424766977363,2.5996428577190636,23.439999999999998,8.348567946374157,91.52955514929921,0.1218769043266301
16.70000000000001,16.70000000000001,16.70000000000001,16.70000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.6032258374353361,1.9961130205763946,17.868228787431615,0.7831424766977363,2.5996428577190636,23.439999999999998,8.348567946374157,91.52955514929921,0.1218769043266301
16.90000000000001,16.90000000000001,16.90000000000001,16.90000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.6032258374353361,1.9961130205763946,17.868228787431615,0.7831424766977363,2.5996428577190636,23.439999999999998,8.348567946374157,91.52955514929921,0.1218769043266301
17.10000000000001,17.10000000000001,17.10000000000001,17.10000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
17.300000000000008,17.300000000000008,17.300000000000008,17.300000000000008,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
17.500000000000007,17.500000000000007,17.500000000000007,17.500000000000007,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
17.70000000000001,17.70000000000001,17.70000000000001,17.70000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
17.90000000000001,17.90000000000001,17.90000000000001,17.90000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
18.10000000000001,18.10000000000001,18.10000000000001,18.10000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
18.30000000000001,18.30000000000001,18.30000000000001,18.30000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
18.50000000000001,18.50000000000001,18.50000000000001,18.50000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
18.70000000000001,18.70000000000001,18.70000000000001,18.70000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6537954178115672,2.1685473155622472,17.868228787431615,0.8525349301397206,2.844614250499089,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
18.90000000000001,18.90000000000001,18.90000000000001,18.90000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6605755912344466,2.2042253248725516,17.868228787431615,0.8605189620758484,2.881185000907464,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
19.10000000000001,19.10000000000001,19.10000000000001,19.10000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.6605755912344466,2.2042253248725516,17.868228787431615,0.8605189620758484,2.881185000907464,23.439999999999998,8.287629494210844,91.59049360146253,0.1218769043266301
19.30000000000001,19.30000000000001,19.30000000000001,19.30000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.673917081323742,2.2633837163166395,20.726176685534654,0.8779787234042553,2.9586968423389464,27.120000000000005,8.287629494210845,91.65143205362584,0.06093845216331505
19.50000000000001,19.50000000000001,19.50000000000001,19.50000000000001,50,-1.0,-0.1,13.195548491821022,15.850000000000001,12.0,27.629694171307797,240,20,0.673917081323742,2.2633837163166395,20.726176685534654,0.8779787234042553,2.9586968423389464,27.120000000000005,8.287629494210845,91.65143205362584,0.06093845216331505
19.70000000000001,19.70000000000001,19.70000000000001,19.70000000000001,50,-1.0,-0.1,10.012492197250394,12.490000000000009,12.0,27.629694171307797,240,20,0.7007744689767823,2.365128429033611,20.726176685534654,0.9118803986710964,3.0823902554174087,27.120000000000005,8.287629494210847,91.71237050578915,0.0
19.900000000000013,19.900000000000013,19.900000000000013,19.900000000000013,50,-1.0,-0.1,10.016007188495808,14.019999999999982,12.0,27.629694171307797,240,20,0.7078009144342458,2.3794730966509188,20.726176685534654,0.9218538205980067,3.104469088933973,27.120000000000005,8.287629494210847,91.71237050578915,0.0
